video_id,video_upload_date,video_duration_seconds,video_language,video_quality,date,count,days_from_video_upload,daily_delta,max_video_count,max_count_date,min_video_count,min_count_date
9,17/09/2017,18,chineese,480p,25/12/2017,87,99,20,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,12/01/2018,87,117,23,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,30/10/2017,87,43,-43,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,14/12/2017,88,88,5,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,02/12/2017,90,76,17,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,03/01/2018,91,108,36,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,19/12/2017,91,93,7,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,21/11/2017,91,65,23,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,15/01/2018,92,120,20,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,25/09/2017,92,8,-50,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,20/10/2017,94,33,-4,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,22/10/2017,94,35,19,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,28/10/2017,94,41,-14,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,06/01/2018,94,111,31,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,09/12/2017,95,83,-15,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,10/01/2018,95,115,23,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,04/11/2017,95,48,-40,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,19/11/2017,97,63,20,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,04/10/2017,97,17,-23,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,30/09/2017,97,13,-10,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,30/12/2017,97,104,16,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,21/12/2017,97,95,-5,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,17/12/2017,97,91,-16,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,09/11/2017,98,53,18,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,19/10/2017,98,32,17,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,17/10/2017,98,30,-29,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,06/11/2017,100,50,-6,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,07/11/2017,100,51,0,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,26/12/2017,101,100,14,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,20/12/2017,102,94,11,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,01/01/2018,102,106,18,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,09/10/2017,104,22,-26,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,10/11/2017,104,54,6,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,16/11/2017,105,60,40,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,20/09/2017,105,3,-16,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,23/11/2017,105,67,-11,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,07/12/2017,105,81,44,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,28/09/2017,106,11,-38,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,24/10/2017,106,37,-15,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,05/11/2017,106,49,11,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,29/09/2017,107,12,1,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,24/11/2017,107,68,2,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,27/10/2017,108,40,-6,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,02/10/2017,109,15,-18,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,08/12/2017,110,82,5,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,16/12/2017,113,90,32,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,26/10/2017,114,39,37,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,11/12/2017,115,85,50,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,22/11/2017,116,66,25,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,14/10/2017,116,27,-6,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,26/11/2017,117,70,52,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,11/10/2017,118,24,-1,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,12/11/2017,118,56,44,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,10/10/2017,119,23,15,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,03/10/2017,120,16,11,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,19/09/2017,121,2,-33,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,23/10/2017,121,36,27,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,13/10/2017,122,26,-23,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,06/10/2017,124,19,44,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,01/11/2017,125,45,-4,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,16/10/2017,127,29,-16,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,01/10/2017,127,14,30,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,13/11/2017,128,57,10,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,31/10/2017,129,44,42,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,08/10/2017,130,21,-7,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,29/10/2017,130,42,36,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,21/09/2017,134,4,29,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,03/11/2017,135,47,63,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,23/09/2017,136,6,-8,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,07/10/2017,137,20,13,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,24/09/2017,142,7,6,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,15/10/2017,143,28,27,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,27/09/2017,144,10,59,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,22/09/2017,144,5,10,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,12/10/2017,145,25,27,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,17/09/2017,148,0,NULL,154,18/09/2017,55,02/01/2018
9,17/09/2017,18,chineese,480p,18/09/2017,154,1,6,154,18/09/2017,55,02/01/2018
10,23/10/2017,22,english,360p,16/02/2018,36,116,-17,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,17/02/2018,36,117,0,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,22/01/2018,41,91,-20,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,31/01/2018,41,100,-13,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,08/02/2018,41,108,-24,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,06/02/2018,42,106,-1,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,05/02/2018,43,105,-3,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,14/02/2018,43,114,-24,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,10/02/2018,43,110,-26,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,23/01/2018,44,92,3,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,17/01/2018,45,86,-20,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,07/01/2018,46,76,-26,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,04/02/2018,46,104,-7,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,25/01/2018,50,94,-16,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,19/01/2018,50,88,-16,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,13/01/2018,51,82,-6,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,02/02/2018,51,102,-17,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,20/01/2018,51,89,1,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,03/02/2018,53,103,2,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,15/02/2018,53,115,10,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,31/12/2017,53,69,-19,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,10/12/2017,54,48,-21,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,01/12/2017,54,39,-45,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,15/01/2018,54,84,-28,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,22/12/2017,54,60,-41,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,30/01/2018,54,99,-1,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,29/01/2018,55,98,-1,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,07/12/2017,55,45,-10,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,28/01/2018,56,97,-14,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,12/01/2018,57,81,-8,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,04/01/2018,57,73,-33,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,25/12/2017,60,63,-23,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,13/11/2017,61,21,-34,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,20/02/2018,61,120,-6,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,21/01/2018,61,90,10,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,18/02/2018,61,118,25,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,13/12/2017,62,51,-7,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,18/11/2017,62,26,-23,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,08/12/2017,63,46,8,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,18/12/2017,63,56,-10,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,03/12/2017,64,41,-29,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,20/11/2017,64,28,-49,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,12/02/2018,64,112,-5,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,07/02/2018,65,107,23,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,06/12/2017,65,44,-37,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,16/01/2018,65,85,11,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,10/01/2018,65,79,-18,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,04/11/2017,65,12,-51,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,26/12/2017,66,64,6,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,18/01/2018,66,87,21,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,26/11/2017,66,34,-28,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,24/01/2018,66,93,22,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,13/02/2018,67,113,3,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,19/02/2018,67,119,6,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,16/11/2017,67,24,-35,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,05/01/2018,67,74,10,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,27/11/2017,68,35,2,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,14/11/2017,68,22,7,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,01/02/2018,68,101,27,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,09/02/2018,69,109,28,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,11/02/2018,69,111,26,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,30/10/2017,69,7,-49,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,01/11/2017,69,9,-4,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,12/12/2017,69,50,-2,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,23/10/2017,70,0,NULL,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,27/01/2018,70,96,-2,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,11/12/2017,71,49,17,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,28/11/2017,71,36,3,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,21/11/2017,71,29,7,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,07/11/2017,71,15,-16,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,25/10/2017,71,2,-14,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,29/12/2017,72,67,-11,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,30/12/2017,72,68,0,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,06/01/2018,72,75,5,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,26/01/2018,72,95,22,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,17/12/2017,73,55,-2,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,31/10/2017,73,8,4,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,19/12/2017,75,57,12,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,16/12/2017,75,54,-22,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,09/12/2017,75,47,12,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,28/10/2017,76,5,-44,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,02/01/2018,81,71,-10,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,14/01/2018,82,83,31,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,09/01/2018,83,78,-3,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,28/12/2017,83,66,-4,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,24/12/2017,83,62,-5,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,14/12/2017,84,52,22,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,08/11/2017,85,16,14,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,17/11/2017,85,25,18,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,24/10/2017,85,1,15,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,20/12/2017,86,58,11,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,08/01/2018,86,77,40,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,06/11/2017,87,14,-8,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,27/12/2017,87,65,21,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,11/11/2017,87,19,-19,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,23/12/2017,88,61,34,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,02/11/2017,88,10,19,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,09/11/2017,89,17,4,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,03/01/2018,90,72,9,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,01/01/2018,91,70,38,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,02/12/2017,93,40,39,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,04/12/2017,93,42,29,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,24/11/2017,94,32,-15,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,21/12/2017,95,59,9,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,12/11/2017,95,20,8,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,05/11/2017,95,13,30,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,26/10/2017,95,3,24,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,15/12/2017,97,53,13,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,30/11/2017,99,38,-2,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,22/11/2017,100,30,29,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,29/11/2017,101,37,30,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,15/11/2017,102,23,34,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,05/12/2017,102,43,9,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,10/11/2017,106,18,17,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,23/11/2017,109,31,9,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,19/11/2017,113,27,51,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,03/11/2017,116,11,28,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,29/10/2017,118,6,42,120,27/10/2017,36,16/02/2018
10,23/10/2017,22,english,360p,27/10/2017,120,4,25,120,27/10/2017,36,16/02/2018
11,12/10/2017,26,english,480p,06/02/2018,24,117,-1,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,09/02/2018,24,120,-2,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,05/02/2018,25,116,-11,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,08/02/2018,26,119,2,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,02/02/2018,27,113,-7,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,25/01/2018,28,105,-12,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,28/01/2018,28,108,-2,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,27/01/2018,30,107,-8,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,19/01/2018,30,99,-1,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,21/01/2018,30,101,-26,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,18/01/2018,31,98,-10,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,03/02/2018,31,114,4,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,08/01/2018,33,88,-16,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,01/02/2018,34,112,-5,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,04/02/2018,36,115,5,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,26/01/2018,38,106,10,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,22/01/2018,38,102,8,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,26/12/2017,38,75,-12,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,06/01/2018,38,86,-11,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,15/12/2017,38,64,-14,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,31/01/2018,39,111,-2,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,29/01/2018,39,109,11,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,24/01/2018,40,104,-7,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,16/01/2018,40,96,-15,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,17/01/2018,41,97,1,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,30/01/2018,41,110,2,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,01/01/2018,41,81,-11,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,28/12/2017,41,77,-10,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,19/12/2017,42,68,-22,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,04/12/2017,42,53,-34,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,12/01/2018,42,92,-10,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,13/01/2018,42,93,0,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,12/12/2017,43,61,-23,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,24/11/2017,44,43,-27,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,05/12/2017,45,54,3,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,20/12/2017,46,69,4,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,23/01/2018,47,103,9,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,10/01/2018,47,90,-9,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,21/12/2017,48,70,2,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,29/12/2017,48,78,7,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,14/01/2018,48,94,6,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,20/11/2017,48,39,-4,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,09/11/2017,48,28,-13,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,05/01/2018,49,85,-2,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,07/01/2018,49,87,11,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,23/12/2017,49,72,-15,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,24/12/2017,49,73,0,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,25/12/2017,50,74,1,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,27/12/2017,51,76,13,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,04/01/2018,51,84,-10,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,06/12/2017,52,55,7,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,14/12/2017,52,63,-19,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,30/12/2017,52,79,4,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,11/01/2018,52,91,5,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,14/11/2017,52,33,-7,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,19/11/2017,52,38,-31,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,29/10/2017,53,17,-22,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,16/12/2017,53,65,15,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,21/11/2017,53,40,5,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,31/10/2017,54,19,-42,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,15/01/2018,55,95,7,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,02/01/2018,55,82,14,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,17/12/2017,55,66,2,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,02/11/2017,55,21,-23,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,09/01/2018,56,89,23,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,20/01/2018,56,100,26,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,14/10/2017,57,2,-30,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,15/11/2017,57,34,5,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,10/12/2017,57,59,-18,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,10/11/2017,58,29,10,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,22/10/2017,58,10,-27,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,03/11/2017,59,22,4,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,13/11/2017,59,32,-21,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,30/11/2017,59,49,-16,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,03/01/2018,61,83,6,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,08/11/2017,61,27,-14,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,18/10/2017,62,6,-1,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,08/12/2017,62,57,-16,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,17/10/2017,63,5,-9,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,18/12/2017,64,67,9,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,22/12/2017,64,71,16,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,24/10/2017,64,12,-2,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,22/11/2017,65,41,12,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,23/10/2017,66,11,8,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,28/11/2017,66,47,-10,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,11/12/2017,66,60,9,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,17/11/2017,67,36,-8,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,02/12/2017,68,51,-9,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,13/12/2017,71,62,28,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,23/11/2017,71,42,6,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,16/10/2017,72,4,-31,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,29/11/2017,75,48,9,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,09/12/2017,75,58,13,103,15/10/2017,24,06/02/2018
11,12/10/2017,26,english,480p,07/11/2017,75,26,-8,103,15/10/2017,24,06/02/2018
